id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
3160504,MG,651,1808,107,0.88859,40,96.1,86.67,0,0,0,0
3116704,MG,2833,7107,107,0.92828,40,102.42,104.6,3,0,0,0
3154002,MG,8894,23346,763,0.89582,40,98.23,97.93,37,0,91,0
3161056,MG,1250,3200,163,0.83956,40,101.01,84.57,2,0,0,0
3162302,MG,1144,2910,121,0.93704,40,105.36,91.24,2,0,0,0
3100203,MG,9026,22559,1817,0.93707,40,97.62,102.36,11,0,3,0
3121308,MG,1821,4898,213,0.9222,40,102.38,101.75,1,0,0,0
3161650,MG,1280,3140,281,0.84561,40,94.25,77.5,2,0,0,0
3100500,MG,3285,8763,815,0.85192,40,104.74,101.44,65,0,261,0
3115904,MG,1203,3074,153,0.90743,40,97.75,85.13,1,0,0,0
3121407,MG,2999,7599,377,0.90575,40,103.7,93.78,6,0,0,0
3129400,MG,1930,5143,346,0.89013,40,99.46,86.2,3,0,0,0
3169208,MG,3297,8567,285,0.92388,40,97.27,105.27,0,0,0,0
3167301,MG,898,2307,157,0.89643,40,103.24,88.52,1,0,0,0
3100401,MG,1507,3909,102,0.89898,40,94.28,87.1,5,0,95,0
3134608,MG,7730,20289,1115,0.92899,40,102.7,90.8,13,0,244,0
3155405,MG,3115,8361,209,0.92842,40,96.68,97.27,0,0,0,0
3134103,MG,2235,6055,453,0.88064,40,101.63,85.36,23,0,0,0
3108305,MG,6663,17359,301,0.95068,40,102.07,99.01,7,0,0,0
3129202,MG,2322,6103,154,0.89764,40,106.18,91.92,1,0,0,0
3166006,MG,2018,5468,171,0.90938,40,96.24,95.16,1,0,0,0
3101508,MG,11692,30466,510,0.9494,40,89.47,87.58,9,0,0,0
3128808,MG,2764,7103,158,0.92115,40,103.98,89.1,2,0,97,0
3130903,MG,8620,22509,858,0.89919,40,100.53,95.49,6,0,0,0
3148202,MG,2194,5576,108,0.93604,40,97.59,99.89,2,0,0,0
3164001,MG,2635,7134,403,0.90089,40,95.21,97.55,0,0,0,0
3150901,MG,2202,6011,204,0.92114,40,106.25,82.06,1,0,0,0
3133758,MG,5389,14376,153,0.96915,40,96.53,91.04,8,0,0,0
3167004,MG,753,1979,213,0.88522,40,100,89.26,6,0,0,0
3102209,MG,1542,3959,278,0.84235,40,98.06,86.62,2,0,0,0
3152303,MG,3709,10531,285,0.9145,40,100.7,99.16,17,0,1,0
3165909,MG,1501,3996,952,0.83473,40,100.5,92.14,0,0,4,0
5004908,MS,2721,7114,2913,0.92891,40,112.03,74.62,93,0,285,277
5008404,MS,2391,6307,312,0.89808,40,99.06,82.92,28,0,0,0
5106273,MT,1255,3344,920,0.88209,40,108.27,73.62,6,0,0,0
5103957,MT,1113,2874,833,0.89134,40,101.46,79.42,3,0,0,0
5108204,MT,1702,4145,2398,0.89065,40,103.82,89.54,0,0,0,0
2504850,PB,734,1824,174,0.82965,40,107.51,101.4,2,0,0,0
2514909,PB,2673,7460,533,0.82407,40,94.89,88.96,1,0,16,0
2513984,PB,1120,3137,91,0.73893,40,99.43,100.19,0,0,0,0
2209609,PI,1029,2840,627,0.77905,40,99.44,106.49,0,0,0,0
2207355,PI,1097,3000,987,0.7664,40,107.18,91.8,0,0,0,0
2203859,PI,862,2329,223,0.6532,40,100.09,98.15,4,0,8,0
2205276,PI,1475,4494,650,0.76038,40,106.62,98.92,1,0,0,0
4124301,PR,819,2125,167,0.89675,40,94.24,96.21,6,0,0,0
4106407,PR,16959,44849,635,0.951,40,91.9,98.07,30,0,0,0
4112751,PR,3788,10496,247,0.9419,40,98.23,90.08,2,0,0,0
4128302,PR,805,2135,95,0.91039,40,102.46,80.99,0,0,0,0
4127809,PR,3196,8421,591,0.90916,40,104.32,83.58,145,138,0,0
4117404,PR,1196,3187,176,0.91862,40,101.33,95.41,0,0,0,0
4127957,PR,3045,8076,300,0.92553,40,98.6,94.42,6,0,0,0
4110656,PR,866,2343,82,0.88596,40,100.43,75.56,0,0,0,0
4126900,PR,2251,5709,434,0.87712,40,98.1,92.04,5,0,0,0
4103354,PR,1862,4853,343,0.89176,40,100.41,82.27,1,0,0,0
4111605,PR,1066,2690,97,0.94432,40,95.38,106.29,2,0,0,0
4107553,PR,1137,3038,289,0.87304,40,99.28,77.24,1,0,0,0
4107702,PR,1773,4471,234,0.89825,40,97.02,94.03,1,0,0,0
4116059,PR,4133,11021,324,0.95174,40,98.67,84.76,3,0,0,0
4123600,PR,677,1748,157,0.92,40,96.4,88.93,0,0,0,0
4126355,PR,1841,5007,482,0.95417,40,96.97,92.64,1,0,0,0
4103008,PR,1731,4556,303,0.90109,40,96.64,80.93,0,0,0,0
4110052,PR,828,2140,107,0.89149,40,104,95.68,2,0,0,0
4108700,PR,2121,5606,314,0.86217,40,100.18,80.37,3,0,0,0
4112900,PR,1251,3333,321,0.8977,40,104.73,82.36,0,0,0,0
4112405,PR,3472,9144,165,0.94483,40,96.65,99.12,0,0,0,0
4107504,PR,4798,12423,467,0.91465,40,94.41,90.51,8,0,0,0
4112504,PR,4569,11999,413,0.88782,40,100.43,88.76,7,0,0,0
4125753,PR,2206,5738,308,0.91187,40,101.18,82.15,1,0,0,0
4102752,PR,1461,4031,148,0.91888,40,101.95,78.32,2,0,0,0
4128807,PR,2200,5787,360,0.91006,40,93.78,88.28,3,0,0,0
4100509,PR,7197,18663,662,0.92758,40,95.62,92.56,17,0,0,0
4101101,PR,7475,19784,236,0.91936,40,94.39,88.77,21,0,0,0
4101903,PR,5145,13673,440,0.93475,40,92.32,96.11,1,0,0,0
4106555,PR,1468,3757,164,0.87244,40,100.64,87.04,8,0,0,0
4103479,PR,1730,4464,335,0.86945,40,95.84,89.05,4,0,0,0
4126652,PR,1340,3438,171,0.94212,40,105.37,86.06,0,0,0,0
4122651,PR,2079,5409,377,0.85888,40,100.55,88.1,0,0,0,0
4114708,PR,2278,5859,486,0.90304,40,98.88,83.75,9,0,0,0
4125357,PR,2513,6493,406,0.90424,40,100.18,90.58,3,0,0,0
4109203,PR,1815,4728,212,0.91963,40,96.44,85.37,4,0,0,0
3303401,RJ,76597,189322,935,0.96387,40,91.56,92.58,132,0,0,0
3301801,RJ,4791,12201,139,0.94982,40,90.92,98.06,10,0,0,0
3305901,RJ,3895,10248,591,0.89016,40,101.84,84.21,8,0,0,0
3305133,RJ,2682,7067,250,0.89855,40,96.23,88.3,0,0,0,0
3301876,RJ,10312,27911,51,0.96835,40,89.39,98.69,34,0,0,0
3305307,RJ,2926,7742,397,0.89017,40,97.2,85.11,0,0,4,0
4302006,RS,3695,9254,648,0.8843,40,103.28,86.37,6,0,0,0
4304507,RS,19317,49565,3526,0.9395,40,101.1,105.04,33,0,1178,0
4314001,RS,2654,7194,122,0.98246,40,99.56,102.43,1,0,0,0
4318481,RS,1693,4444,64,0.98271,40,102.78,94.91,1,0,0,0
4321105,RS,6011,14661,805,0.94331,40,93.43,100.94,18,0,51,0
4304952,RS,1110,2998,236,0.94254,40,103.25,93.41,4,0,0,0
4312625,RS,605,1712,111,0.94398,40,106.85,94.54,274,273,0,0
4307302,RS,2609,6778,357,0.92882,40,102.48,96.17,26,11,0,0
4303004,RS,31796,79475,3736,0.95213,40,92.17,98.59,134,0,217,94
4304622,RS,691,1733,527,0.93519,40,110.06,97.99,0,0,0,0
4311502,RS,2926,7082,2601,0.93559,40,98.25,88.42,3,0,22,0
4311700,RS,2298,5734,335,0.93316,40,100.59,97.52,4,0,0,0
4307815,RS,1161,3070,282,0.95422,40,104.67,85.45,30,0,3,0
4308300,RS,3703,9543,583,0.88544,40,103.41,86.54,1,0,0,0
4309001,RS,6131,15927,857,0.95452,40,95.81,100.58,0,0,25,0
4322327,RS,1205,3413,254,0.94238,40,102.67,97.58,3,0,65,0
4315750,RS,1727,4423,239,0.93561,40,102.95,95.14,0,0,0,0
4305900,RS,2329,6137,492,0.91472,40,98.58,85.47,40,0,0,0
4317400,RS,19645,48669,2414,0.96729,40,92.48,102.3,42,0,0,0
4302238,RS,839,2270,504,0.97017,40,101.87,80.33,1,0,0,0
4314779,RS,1259,3296,503,0.96168,40,103.58,89,11,0,0,0
4319000,RS,8225,21072,256,0.97964,40,93.5,95.13,26,0,0,0
4310538,RS,2115,5541,173,0.96271,40,100.58,97.86,2,0,0,0
4310876,RS,784,2040,339,0.899,40,112.94,98.85,3,0,58,49
4315800,RS,4049,10351,208,0.97597,40,95.17,105.46,7,0,0,0
4320305,RS,1979,5082,176,0.97205,40,97.18,102.71,0,0,0,0
4309902,RS,2525,6776,292,0.95482,40,100.77,105.15,455,447,0,0
4317806,RS,5471,13897,468,0.93957,40,96.25,90.59,7,0,0,0
4300661,RS,437,1135,331,0.95666,40,109.41,107.41,6,0,0,0
4312153,RS,1883,4843,47,0.96667,40,97.2,89.74,1,0,0,0
4314308,RS,1375,3742,414,0.96998,40,98.88,104.72,3,0,0,0
4315107,RS,3927,9922,281,0.93363,40,97.85,87.49,0,0,0,0
4301750,RS,2409,5878,436,0.92184,40,111.3,91.35,1,0,0,0
4311775,RS,2907,7402,614,0.9533,40,103.9,97.96,0,0,336,328
4320263,RS,2321,5999,245,0.91667,40,106.42,90.46,0,0,0,0
4323770,RS,1112,3094,64,0.98954,40,101.43,94,0,0,0,0
4315313,RS,577,1552,269,0.94331,40,100.78,82.98,0,0,0,0
4310330,RS,10456,26765,40,0.97856,40,92.3,94.33,39,0,0,0
4305207,RS,5350,13528,177,0.97048,40,96.91,104.08,5,0,0,0
4302600,RS,1238,3258,132,0.91233,40,100.49,90.15,7,0,0,0
4308904,RS,6680,16433,287,0.96983,40,96.29,105.59,11,0,0,0
4303202,RS,1660,4601,204,0.93974,40,98.58,105.47,987,930,0,0
4313037,RS,1906,4863,191,0.96704,40,96.01,91.81,4,0,0,0
4313201,RS,9041,23109,290,0.9862,40,94.52,93.54,16,0,0,0
4304903,RS,3618,9443,272,0.97767,40,95.44,113.24,1,0,0,0
4308458,RS,1730,4456,651,0.95874,40,96.7,81.34,6,0,31,0
4315701,RS,13568,34431,2051,0.94314,40,94.54,96.36,5,0,214,7
4305405,RS,1523,3912,397,0.95399,40,95.94,88.3,0,0,0,0
4310504,RS,2835,7338,182,0.92018,40,100.05,97.46,790,645,0,0
4316709,RS,3206,8116,976,0.95853,40,96.28,88.67,1,0,0,0
4301701,RS,2680,7054,261,0.9692,40,101.92,113.54,65,0,0,0
4314159,RS,3149,7923,172,0.9621,40,100.86,92.54,7,0,0,0
4202578,SC,804,2181,68,0.93096,40,102.13,100.26,0,0,0,0
4200804,SC,2276,5934,232,0.92618,40,100.84,95.63,1,0,0,0
4202875,SC,935,2486,336,0.91719,40,100.73,79.59,2,0,0,0
4218855,SC,1026,2774,93,0.93712,40,104.87,90.7,0,0,0,0
4212106,SC,6048,15568,351,0.9575,40,98.96,93.11,9,0,3,0
4206405,SC,3986,10790,332,0.95717,40,101.46,98.85,0,0,0,0
4203253,SC,1002,2625,1332,0.9229,40,111.35,81.65,0,0,0,0
4208609,SC,1543,4302,182,0.95337,40,100.84,86.38,0,0,0,0
4200903,SC,1993,5330,500,0.93123,40,104.43,92.38,0,0,0,0
4211801,SC,2657,7023,214,0.96613,40,100.63,91.35,1,0,0,0
4201273,SC,1605,4377,133,0.96988,40,104.29,97.35,0,0,0,0
4214300,SC,1249,3278,286,0.96162,40,106.1,86.09,5,0,0,0
4201109,SC,1331,3578,541,0.92271,40,107.57,82.47,5,0,0,0
4201950,SC,6020,15759,94,0.96963,40,96.23,80.01,61,0,0,0
4209409,SC,16399,42582,333,0.97101,40,94.94,95.31,25,0,0,0
4204103,SC,1675,4612,141,0.92234,40,102.99,89.62,4,0,0,0
4206603,SC,1946,4827,101,0.94722,40,95.59,92.3,0,0,0,0
4210035,SC,2287,5793,117,0.98192,40,95.81,104.21,4,0,0,0
4218756,SC,1764,4904,133,0.97372,40,104.83,84.48,0,0,0,0
4209854,SC,1637,4525,190,0.95528,40,102.18,90.03,5,0,0,0
4214102,SC,883,2287,225,0.92332,40,103.09,82.93,4,0,0,0
4204459,SC,762,2060,108,0.89683,40,102.25,92.12,3,0,0,0
4212056,SC,960,2559,289,0.93103,40,112.18,74.9,1,0,0,0
4215687,SC,955,2576,120,0.90991,40,106.08,94.96,0,0,0,0
4212403,SC,1588,4242,160,0.96812,40,102.14,97.01,1,0,0,0
4211652,SC,908,2641,152,0.94284,40,104.88,88.6,3,0,0,0
3534609,SP,11761,30025,248,0.96302,40,99.13,107.3,13,0,0,0
3535309,SP,7363,19565,548,0.95999,40,94.25,105.04,10,0,0,0
3538204,SP,5652,15164,155,0.96198,40,98.95,94.82,4,0,0,0
3541109,SP,1447,3800,287,0.93857,40,97.51,89.21,3,0,0,0
3515186,SP,14377,39611,389,0.96015,40,94.02,94.84,18,0,0,0
3503703,SP,2874,7596,133,0.94323,40,98.69,93.71,4,0,0,0
3504206,SP,5393,13662,434,0.94835,40,97.32,94.31,4,0,0,0
3555604,SP,3982,10370,252,0.94649,40,97.12,94.77,1,0,0,0
3554607,SP,975,2451,197,0.93954,40,102.3,108.47,2,0,0,0
3508108,SP,6694,17132,327,0.94487,40,94.31,84.7,20,0,0,0
3514304,SP,3103,8075,206,0.95134,40,97.51,100.73,0,0,0,0
3533304,SP,1122,2836,74,0.93872,40,101.63,90.02,0,0,0,0
3537404,SP,9238,24025,974,0.94565,40,93.85,85.11,14,0,0,0
3514957,SP,896,2323,83,0.93808,40,105.21,94.81,1,0,0,0
3514403,SP,17101,44326,488,0.96528,40,96.12,99.23,21,0,0,0
3556008,SP,5205,13714,324,0.95269,40,96.76,103.7,19,0,0,0
3556602,SP,3571,10137,248,0.95933,40,95.47,100.94,4,0,0,0
3538105,SP,5459,14473,185,0.95,40,99.12,97.57,6,0,0,0
3520806,SP,1316,3595,87,0.9403,40,96.47,91.08,5,0,0,0
3543204,SP,1736,4677,203,0.93347,40,100.21,95.49,0,0,0,0
3507753,SP,962,2530,106,0.93676,40,101.33,80.94,0,0,0,0
3551603,SP,11182,29823,204,0.96456,40,93.14,105.4,19,0,0,0
3548609,SP,4289,11626,253,0.96186,40,98.37,89.15,2,0,111,0
3557154,SP,1056,2692,319,0.93547,40,99.11,81.26,0,0,0,0
3544806,SP,2474,6416,309,0.93537,40,96.91,90.75,2,0,0,0
3551306,SP,1249,3130,168,0.92941,40,93.57,87.28,1,0,0,0
3502903,SP,11778,32325,255,0.97005,40,98.83,86.16,33,0,0,0
3556958,SP,693,1794,50,0.91544,40,105.03,83.22,0,0,0,0
3530201,SP,6122,15844,1239,0.91735,40,98.99,84.38,10,0,0,0
3540309,SP,957,2387,218,0.91581,40,98.75,92.48,0,0,0,0
3515608,SP,2238,5938,170,0.93654,40,95.65,105.26,5,0,0,0
3508900,SP,1467,3712,253,0.92839,40,99.78,89.06,0,0,0,0
3517109,SP,1552,4124,273,0.94083,40,96.3,87.07,0,0,0,0
3530102,SP,9108,23582,918,0.9527,40,131.69,105.36,17,0,0,0
3545704,SP,2569,6340,273,0.9283,40,98.79,99.2,11,0,0,0
3552601,SP,4336,11267,346,0.94501,40,97.23,96.03,5,0,0,0
3553609,SP,4205,11752,222,0.95764,40,93.99,87.27,6,0,0,0
3538501,SP,4570,12451,176,0.96708,40,91.62,95.56,11,0,0,0
3544251,SP,6534,17257,744,0.94183,40,96.71,76.67,34,0,0,0
3503158,SP,885,2330,157,0.93718,40,97.12,86.88,6,0,0,0
3519204,SP,2260,6130,322,0.93417,40,98.61,90.88,7,0,0,0
3528908,SP,1382,3511,187,0.94749,40,99.49,90.65,0,0,0,0
3500105,SP,13583,34552,412,0.96492,40,92.9,108.3,17,0,0,0
3516804,SP,1246,3244,181,0.90919,40,94.27,95.04,1,0,0,0
3507407,SP,5483,14187,552,0.94205,40,98.02,96.24,2,0,0,0
3531605,SP,1626,4219,234,0.92542,40,98.4,90.12,0,0,0,0
3527405,SP,6603,17479,315,0.95007,40,125.38,94.3,3,0,0,0
3543808,SP,3498,9216,358,0.94031,40,97.72,108.01,4,0,0,0
3506409,SP,2798,7286,158,0.95655,40,96.69,98.69,7,0,0,0
3529609,SP,1726,4572,228,0.94339,40,96.48,85.01,1,0,0,0
3538303,SP,1284,3264,483,0.9215,40,90.65,90.48,0,0,0,0
3555000,SP,24073,63336,628,0.95925,40,91.45,100.27,0,0,0,0
5221502,GO,1808,4470,482,0.89445,42,100.36,97.46,8,0,0,0
5214861,GO,3284,8291,412,0.88561,42,101.6,98.46,24,0,0,0
5219456,GO,1024,2688,970,0.85325,42,107.97,78.89,5,0,0,0
5200159,GO,914,2278,115,0.89781,42,101.67,100.53,2,0,0,0
5206602,GO,1153,2908,568,0.88563,42,102.84,101.98,0,0,0,0
5219506,GO,1073,2814,166,0.88411,42,102.88,103.8,0,0,0,0
5215207,GO,1523,3527,649,0.90283,42,103.52,102.66,6,0,0,0
5200209,GO,745,1842,459,0.90796,42,99.57,96.32,15,0,0,0
5221452,GO,1223,3116,803,0.85188,42,102.07,94.09,0,0,0,0
5221304,GO,1143,2914,284,0.93004,42,108.64,94.7,3,0,0,0
5209606,GO,1355,3344,229,0.8911,42,104.14,94.3,6,0,0,0
5201207,GO,358,924,56,0.97154,42,103.97,108.61,0,0,0,0
5209804,GO,1372,3543,584,0.90749,42,102.69,102.92,4,0,0,0
5215801,GO,893,2227,60,0.93438,42,91.93,106.78,1,0,0,0
5216908,GO,893,2328,906,0.91418,42,111.06,76.98,1,0,454,0
5211701,GO,2527,6269,863,0.91965,42,102.91,94.16,0,0,0,0
5213855,GO,976,2427,282,0.89529,42,97.11,83.9,12,0,0,0
5204201,GO,591,1405,424,0.86333,42,101.29,91.19,1,0,0,0
3106804,MG,1275,3355,284,0.88392,42,109.67,109.38,0,0,832,0
3155900,MG,2034,5105,348,0.90248,42,98.42,109.07,2,0,0,0
3122504,MG,1917,4870,60,0.90785,42,92.99,118.84,5,0,0,0
3172202,MG,867,2342,102,0.93759,42,100.34,105.96,2,0,0,0
3149408,MG,722,1810,113,0.91894,42,104.29,98.88,1,0,0,0
3164902,MG,881,2274,91,0.95742,42,105.17,95.99,0,0,0,0
3159308,MG,1905,4738,421,0.91541,42,100.21,109.47,0,0,7,0
3100104,MG,2579,6271,880,0.9352,42,101.61,111.08,0,0,0,0
3118502,MG,622,1552,89,0.89237,42,107.85,108.3,3,0,0,0
3105509,MG,1896,4963,198,0.882,42,99.92,115.73,0,0,0,0
3115003,MG,1058,2685,367,0.96567,42,101.04,109.09,1,0,0,0
3103207,MG,826,2180,188,0.93192,42,98.81,102.03,1,0,0,0
3127388,MG,1561,4049,152,0.93711,42,95.7,104.46,6,0,4,0
3101201,MG,2481,6162,650,0.90889,42,102.77,123.49,35,0,0,0
3122801,MG,1174,3095,114,0.93139,42,103.48,93.21,1,0,0,0
3133501,MG,7975,20943,1041,0.93096,42,97.08,122.21,0,0,32,0
3153103,MG,1778,4830,237,0.89478,42,101.66,116.06,1,0,0,0
3159209,MG,3356,8418,503,0.94341,42,103.61,120.03,4,0,0,0
3115706,MG,2507,6159,204,0.84232,42,96.4,103.87,1,0,0,0
3138005,MG,2294,5950,205,0.96189,42,97.32,121.08,2,0,0,0
3150307,MG,1842,4604,323,0.8993,42,101.49,110.26,3,0,0,0
3109600,MG,1377,3692,61,0.96991,42,90.36,107.64,2,0,158,0
3122108,MG,1646,4170,342,0.85752,42,94.42,95.62,2,0,0,0
3118908,MG,2965,7526,824,0.92017,42,99.02,114.69,0,0,0,0
3141207,MG,1575,3811,261,0.89616,42,97.92,114.62,0,0,0,0
3103603,MG,1112,2915,89,0.93257,42,100.34,91.51,2,0,0,0
3128204,MG,3522,9706,349,0.87568,42,101.26,117.06,5,0,174,0
3150406,MG,1964,4963,260,0.9016,42,105.11,103.76,2,0,0,0
3155306,MG,2177,5565,232,0.93495,42,103.43,116.52,1,0,1,0
3164803,MG,474,1259,128,0.91675,42,90.18,116.83,0,0,0,0
3152907,MG,3312,8373,216,0.94952,42,99.95,122.51,1,0,0,0
3157401,MG,1724,4673,259,0.90992,42,101.34,117.61,1,0,0,0
3154101,MG,3896,10976,234,0.93809,42,95.4,140.04,0,0,0,0
3158409,MG,1326,3487,161,0.92896,42,102.85,110.24,0,0,0,0
3160603,MG,1107,2703,431,0.89283,42,99.63,112.06,0,0,0,0
3106101,MG,1171,3243,393,0.89206,42,101.12,101.64,3,0,0,0
3121506,MG,1149,2974,142,0.89383,42,102.98,111.75,0,0,0,0
3147808,MG,890,2233,247,0.91702,42,106.95,96.16,0,0,0,0
3124609,MG,861,2181,131,0.88828,42,96.23,119.09,0,0,0,0
3161007,MG,6639,17283,744,0.90961,42,96.12,111.84,18,0,204,0
3129004,MG,3039,7761,294,0.90772,42,99.74,125.71,3,0,1,0
3111101,MG,7296,17908,3651,0.92974,42,101.92,106.52,18,0,0,0
3114808,MG,1685,4387,282,0.8936,42,103.31,107.14,21,0,14,0
3145406,MG,751,1945,178,0.89345,42,107.36,102.56,4,0,0,0
3122702,MG,1972,5201,195,0.93077,42,91.85,130.13,2,0,36,0
3125804,MG,1111,2785,152,0.83126,42,96.69,101.3,4,0,0,0
3110301,MG,5717,14162,711,0.94004,42,103.19,105.8,196,107,17,0
3159100,MG,1304,3463,197,0.91732,42,106.24,106.46,3,0,0,0
4102208,PR,1469,3839,138,0.94835,42,109.03,106.06,2,0,0,0
4113429,PR,1534,3931,151,0.88511,42,95.92,96.43,0,0,0,0
4108205,PR,3014,7635,276,0.93406,42,96.93,104.56,0,0,0,0
4125308,PR,1925,5163,315,0.92543,42,97.18,110.94,2,0,0,0
4113759,PR,1898,4872,199,0.8665,42,100.66,102.83,2,0,0,0
4113106,PR,1752,4535,193,0.91004,42,99.91,107.76,0,0,0,0
4107108,PR,1887,5140,243,0.91431,42,96.79,101.7,3,0,0,0
4128401,PR,4041,10384,238,0.91679,42,95.86,108.8,8,0,0,0
4306320,RS,1074,2751,361,0.93316,42,101.83,95.89,0,0,0,0
4310405,RS,2484,6423,358,0.95628,42,101.98,114.33,0,0,0,0
4321352,RS,2153,5197,610,0.91493,42,101.86,122.41,14,0,218,0
4322533,RS,3776,9873,328,0.95014,42,101.32,112.61,7,0,0,0
4306551,RS,1050,2555,78,0.97036,42,105.95,114.39,2,0,0,0
4311601,RS,1827,4778,246,0.90788,42,101.47,107.03,287,282,0,0
4306700,RS,1223,3077,114,0.96601,42,99.16,106.94,4,0,267,0
4303400,RS,1857,4823,189,0.95649,42,102.43,122.68,3,0,0,0
4321832,RS,1065,2760,217,0.92258,42,107.05,100.43,2,0,68,0
4308805,RS,3148,7612,510,0.94268,42,100.16,112.49,2,0,46,0
4319604,RS,8605,21077,2205,0.94471,42,94.03,115.72,9,0,93,0
4311270,RS,654,1731,139,0.98611,42,99.08,115.1,0,0,0,0
4323200,RS,1100,2771,238,0.98035,42,99.86,112.98,0,0,0,0
4302659,RS,2019,4934,105,0.96451,42,99.68,124.59,4,0,0,0
4311155,RS,2780,7166,1239,0.94489,42,105.73,99.75,1,0,0,0
4301800,RS,1931,4831,515,0.93697,42,103.24,115.29,3,0,0,0
4315321,RS,1033,2501,543,0.93611,42,110.85,104.57,0,0,0,0
4302501,RS,2359,5887,1610,0.92747,42,104.58,109.27,0,0,0,0
4311130,RS,1332,3348,853,0.9472,42,107.63,109.56,1,0,0,0
4300471,RS,798,1968,265,0.97141,42,105.32,112,0,0,0,0
4319406,RS,6421,15535,873,0.96228,42,95.27,124.16,0,0,0,0
4322525,RS,1294,3150,330,0.93524,42,103.88,113.77,0,0,35,0
4310850,RS,1499,3769,128,0.89962,42,99.74,110.15,0,0,0,0
4307559,RS,2172,5582,100,0.97635,42,94.02,115.37,4,0,0,0
4314753,RS,842,2171,68,0.97869,42,104.04,128.45,2,0,0,0
4300802,RS,5006,13010,348,0.96896,42,97.32,119.75,7,0,0,0
4318614,RS,921,2356,55,0.98197,42,98,121.99,1,0,0,0
4313441,RS,819,2146,75,0.92381,42,105.56,105.54,3,0,0,0
4323507,RS,1014,2659,78,0.94494,42,98.8,110.8,0,0,0,0
4307054,RS,1250,3019,239,0.97482,42,101.73,109.96,0,0,0,0
4308052,RS,1004,2515,143,0.92053,42,105.38,113.55,307,21,0,0
4318101,RS,7246,17532,2507,0.93378,42,97.69,122.67,22,0,0,0
4319372,RS,1169,3069,108,0.98115,42,104.53,121.23,0,0,0,0
4311239,RS,866,2248,110,0.91593,42,107.08,104.17,3,0,0,0
4317558,RS,748,2091,126,0.96582,42,103.4,100.27,0,0,0,0
4310579,RS,725,1937,185,0.91363,42,110.77,99.05,0,0,0,0
4314506,RS,4882,11194,2249,0.93013,42,97.01,107.19,19,0,105,0
4200051,SC,969,2593,238,0.93449,42,102.81,89.59,0,0,154,129
4207601,SC,1835,4575,156,0.9706,42,96.99,104.42,1,0,0,0
4201604,SC,1391,3556,94,0.96264,42,95.28,117.14,0,0,0,0
4207205,SC,4586,11878,542,0.93151,42,100.29,100.25,192,186,0,0
4206801,SC,1250,3267,156,0.95004,42,102.41,114.42,1,0,0,0
4210555,SC,742,2184,104,0.93083,42,104.3,113.79,29,0,0,0
4207577,SC,1066,2877,114,0.98066,42,103.18,114.77,2,0,0,0
4216800,SC,3327,8707,949,0.91332,42,105.14,94.53,6,0,0,0
4209201,SC,829,2245,69,0.96688,42,98.06,119.94,0,0,0,0
4207759,SC,1466,3984,165,0.95677,42,104.73,102.29,2,0,0,0
4213906,SC,606,1689,65,0.96942,42,103,108.48,0,0,0,0
3528205,SP,1513,3944,328,0.9359,42,96.87,110.34,1,0,0,0
3510104,SP,1102,2876,71,0.94554,42,98.83,123.66,1,0,0,0
3528106,SP,3008,7446,248,0.94624,42,99.55,119.1,2,0,0,0
3516507,SP,1071,2763,139,0.94753,42,100.36,105.91,0,0,0,0
3510708,SP,4603,11312,639,0.93436,42,95.54,113.33,13,0,0,0
3513306,SP,822,2108,149,0.94567,42,95.55,102.05,1,0,0,0
3527256,SP,772,1904,114,0.89816,42,99.59,118.13,0,0,0,0
3548807,SP,61995,164949,15,0.9884,42,84.09,117.03,185,0,0,0
3541505,SP,13692,34332,755,0.95286,42,93.68,101.94,12,0,0,0
3515129,SP,1177,3012,225,0.92429,42,98.03,110.04,0,0,0,0
3548500,SP,167478,416817,281,0.98398,42,82.89,129.9,376,0,19,0
3520707,SP,1662,4028,280,0.91571,42,94.46,114.53,1,0,0,0
3542305,SP,1680,4493,309,0.92085,42,110.1,95.58,1,0,0,0
3550001,SP,4165,10305,617,0.9282,42,101.86,106.68,6,0,0,0
3503950,SP,679,1839,69,0.90676,42,99.14,100.63,3,0,0,0
3540507,SP,3923,10445,266,0.94672,42,104.28,107.16,3,0,0,0
3544608,SP,2035,5112,305,0.94376,42,94.67,108,2,0,0,0
3518008,SP,808,1968,86,0.91885,42,99.39,100,0,0,0,0
3547502,SP,9468,24691,754,0.96476,42,91.86,123.92,15,0,0,0
5213400,GO,708,1684,452,0.90621,44,100.12,113.21,3,0,0,0
5219209,GO,1241,2999,1109,0.89684,44,113.82,86.83,8,0,279,0
5202353,GO,1208,2946,1076,0.89935,44,105.01,98.78,0,0,0,0
5210307,GO,1030,2502,579,0.89378,44,98.3,122.69,17,0,0,0
5207105,GO,832,2054,685,0.90046,44,101.37,109.58,0,0,0,0
3146602,MG,580,1473,58,0.91873,44,100.54,125.57,0,0,0,0
3137106,MG,2781,6595,1475,0.91761,44,104.79,118.62,4,0,8,0
3119906,MG,1689,4269,124,0.93273,44,104.99,132.38,3,0,0,0
3155207,MG,2064,5388,239,0.87689,44,105.02,132.75,8,0,292,0
3125200,MG,1003,2578,86,0.93361,44,101.09,129.44,0,0,0,0
